name	created_on	nb_subjects	has_participant_tsv	has_participant_json	participant_columns	nb_sessions_tsv	nb_scans_tsv	nb_physio_files	nb_stim_files	has_phenotype_dir	has_stimuli_dir	eeg_file_formats	ieeg_file_formats	meg_file_formats	nb_meeg_channels	datatypes	sessions	tasks	size	license	authors	institutions	duration	references_and_links	raw	fmriprep	freesurfer	mriqc
CORR_NYU_1	Fri May 5 00:24:21 2017 -0400	25	False	False	[]	25	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2', '3']	['rest']	3.7 GB	n/a	[]	[]	{'func': {'rest': [(0, nan), (0, nan), (0, nan)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/NYU_1/.git	n/a	n/a	n/a
CORR_NYU_2	Fri May 5 00:24:24 2017 -0400	187	False	False	[]	187	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2', '3']	['rest']	52.8 GB	n/a	[]	[]	{'func': {'rest': [(180, 2000.0), (180, 2000.0), (180, 2000.0), (180, 2000.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/NYU_2/.git	n/a	n/a	n/a
CORR_SWU_1	Fri May 5 00:24:27 2017 -0400	20	False	False	[]	20	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2', '3']	['rest']	5.4 GB	n/a	[]	[]	{'func': {'rest': [(240, 2.0), (240, 2.0), (240, 2.0), (240, 2.0), (240, 2.0), (240, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/SWU_1/.git	n/a	n/a	n/a
CORR_SWU_2	Fri May 5 00:24:30 2017 -0400	27	False	False	[]	27	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	2.1 GB	n/a	[]	[]	{'func': {'rest': [(242, 2.0), (242, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/SWU_2/.git	n/a	n/a	n/a
CORR_SWU_3	Fri May 5 00:24:33 2017 -0400	24	False	False	[]	23	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	2.4 GB	n/a	[]	[]	{'func': {'rest': [(300, 2.0), (300, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/SWU_3/.git	n/a	n/a	n/a
CORR_SWU_4	Fri May 5 00:24:35 2017 -0400	235	False	False	[]	234	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '2']	['rest']	55.0 GB	n/a	[]	[]	{'func': {'rest': [(242, 2.0), (242, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/SWU_4/.git	n/a	n/a	n/a
CORR_UM	Fri May 5 00:24:38 2017 -0400	80	False	False	[]	80	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	7.0 GB	n/a	[]	[]	{'func': {'rest': [(150, 2.0), (150, 2.0), (150, 2.0), (150, 2.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/UM/.git	n/a	n/a	n/a
CORR_UPSM_1	Fri May 5 00:24:41 2017 -0400	100	False	False	[]	100	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2', '3']	['rest']	8.0 GB	n/a	[]	[]	{'func': {'rest': [(200, 1.5), (200, 1.5)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/UPSM_1/.git	n/a	n/a	n/a
CORR_UWM	Fri May 5 00:24:44 2017 -0400	25	False	False	[]	25	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	4.3 GB	n/a	[]	[]	{'func': {'rest': [(0, nan), (0, nan), (0, nan)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/UWM/.git	n/a	n/a	n/a
CORR_Utah_1	Fri May 5 00:24:47 2017 -0400	26	False	False	[]	26	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '2']	['rest']	5.5 GB	n/a	[]	[]	{'func': {'rest': [(240, 0.0), (240, 0.0), (240, 0.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/Utah_1/.git	n/a	n/a	n/a
CORR_Utah_2	Fri May 5 00:24:50 2017 -0400	1	False	False	[]	1	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'func']	['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']	['rest']	4.9 GB	n/a	[]	[]	{'func': {'rest': [(0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan), (0, nan)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/Utah_2/.git	n/a	n/a	n/a
CORR_XHCUMS	Fri May 5 00:24:53 2017 -0400	25	False	False	[]	24	0	0	0	False	False	{'bdf': 0, 'edf': 0, 'eeg': 0, 'set': 0}	{'nwb': 0, 'edf': 0, 'eeg': 0, 'set': 0, 'mefd': 0}	{'.ds': 0, '': 0, '.fif': 0, '.con': 0, '.kdf': 0, '.raw.mhd': 0}	[]	['anat', 'dwi', 'func']	['1', '2', '3', '4', '5']	['rest']	15.1 GB	n/a	[]	[]	{'func': {'rest': [(124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0), (124, 3.0)]}}	[]	https://datasets.datalad.org/corr/RawDataBIDS/XHCUMS/.git	n/a	n/a	n/a
